<CHAPTER	RgFwOr	<CHAPTER
επενδύσεις	NoCmFePlNm	επένδυση
σε	AsPpSp	σε
νέους	AjBaMaPlAc	νέος
τομείς	NoCmMaPlAc	τομεύς
,	COMMA	,
στην	AsPpPaFeSgAc	στου
επονομαζόμενη	AjBaFeSgAc	επονομαζόμενος
ηλεκτρονική	AjBaFeSgAc	ηλεκτρονικός
παραγωγή	NoCmFeSgAc	παραγωγή
καθώς	AdBa	καθώς
και	CjCo	και
στην	AsPpPaFeSgAc	στου
παραγωγή	NoCmFeSgAc	παραγωγή
των	AtDfFePlGe	ο
υπηρεσιών	NoCmFePlGe	υπηρεσία
,	COMMA	,
διότι	CjSb	διότι
αυτοί	PnDmMa03PlNm	αυτός
είναι	VbMnIdPr03PlIpPv	είμαι
οι	AtDfMaPlNm	ο
τομείς	NoCmMaPlNm	τομεύς
του	AtDfNeSgGe	ο
μέλλοντος	NoCmNeSgGe	μέλλον
.	SENT	.

Τούτα	PnDmNe03PlNm	τούτος
,	COMMA	,
κατά	AsPpSp	κατά
την	AtDfFeSgAc	ο
άποψή	NoCmFeSgAc	άποψη
μου	PnPoMa01SgGe	μου
,	COMMA	,
δεν	PtNg	δεν
έτυχαν	VbMnIdPa03PlPeAv	τυχαίνω
της	AtDfFeSgGe	ο
δέουσας	AjBaFeSgGe	δέων
προσοχής	NoCmFeSgGe	προσοχή
στην	AsPpPaFeSgAc	στου
ίδια	AjBaFeSgAc	ίδιος
την	AtDfFeSgAc	ο
έκθεση	NoCmFeSgAc	έκθεση
που	PnReFe03SgAc	που
συνέταξε	VbMnIdPa03SgPeAv	συντάσσω
η	AtDfFeSgNm	ο
επιτροπή	NoCmFeSgNm	επιτροπή
,	COMMA	,
συνεπώς	AdBa	συνεπώς
,	COMMA	,
από	AsPpSp	από
την	AtDfFeSgAc	ο
πλευρά	NoCmFeSgAc	πλευρά
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
Βιομηχανίας	NoCmFeSgGe	βιομηχανία
εφιστώ	VbMnId01SgPePv	εφιστώ
την	AtDfFeSgAc	ο
προσοχή	NoCmFeSgAc	προσοχή
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
στο	AsPpPaNeSgAc	στου
συγκεκριμένο	AjBaNeSgAc	συγκεκριμένος
θέμα	NoCmNeSgAc	θέμα
.	SENT	.

<P>	RgFwOr	<unknown>
Εν	AsPpSp	εν
κατακλείδι	NoCmFeSgAc	κατακλείδι
,	COMMA	,
ως	AdBa	ως
Επιτροπή	NoCmFeSgNm	επιτροπή
Ενέργειας	NoCmFeSgGe	ενέργεια
θα	PtFu	θα
ευχόμασταν	VbMnIdPa03SgIpPv	ευχάμασταν
να	PtSj	να
είχε	VbMnIdPa03SgIpAv	έχω
δοθεί	VbMnNfPePv	δίνω
ακόμη	AdBa	ακόμα
μεγαλύτερη	AjCpFeSgAc	μεγάλος
έμφαση	NoCmFeSgAc	έμφαση
στην	AsPpPaFeSgAc	στου
υποστήριξη	NoCmFeSgAc	υποστήριξη
των	AtDfFePlGe	ο
ανανεώσιμων	AjBaFePlGe	ανανεώσιμος
πηγών	NoCmFePlGe	πηγή
ενέργειας	NoCmFeSgGe	ενέργεια
από	AsPpSp	από
τους	AtDfMaPlAc	ο
πόρους	NoCmMaPlAc	πόρος
του	AtDfNeSgGe	ο
Ταμείου	NoCmNeSgGe	ταμείο
Συνοχής	NoCmFeSgGe	συνοχή
και	CjCo	και
του	AtDfNeSgGe	ο
ΕΤΠΑ	RgAn	ΕΤΠΑ
,	COMMA	,
και	CjCo	και
μέσω	AsPpSp	μέσω
αυτών	PnDmNe03PlGe	αυτός
να	PtSj	να
είχε	VbMnIdPa03SgIpAv	έχω
καταστεί	VbMnNfPePv	καθίσταμαι
δυνατή	AjBaFeSgAc	δυνατός
με	AsPpSp	με
τον	AtDfMaSgAc	ο
συντονισμό	NoCmMaSgAc	συντονισμός
η	AtDfFeSgNm	ο
μεγαλύτερη	AjCpFeSgNm	μεγάλος
χρήση	NoCmFeSgNm	χρήση
των	AtDfFePlGe	ο
ανανεώσιμων	AjBaFePlGe	ανανεώσιμος
μορφών	NoCmFePlGe	μορφή
ενέργειας	NoCmFeSgGe	ενέργεια
,	COMMA	,
έτσι	AdBa	έτσι
ώστε	CjSb	ώστε
οι	AtDfMaPlNm	ο
ανεπαρκείς	AjBaMaPlNm	ανεπαρκής
χρηματοδοτικοί	AjBaMaPlNm	χρηματοδοτικός
πόροι	NoCmMaPlNm	πόρος
του	AtDfNeSgGe	ο
ενεργειακού	AjBaNeSgGe	ενεργειακός
προγράμματος	NoCmNeSgGe	πρόγραμμα
να	PtSj	να
εξισορροπούνταν	VbMnIdPa03PlIpPv	εξισορροπώ
με	AsPpSp	με
τα	AtDfNePlAc	ο
συγκεκριμένα	AdBa	συγκεκριμένα
άφθονα	AjBaNePlAc	άφθονος
κονδύλια	NoCmNePlAc	κονδύλιο
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=59	DIG	ID=59
NAME="Lambert">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
πάρα	AdBa	πάρα
πολύ	AdBa	πολύ
να	PtSj	να
ευχαριστήσω	VbMnId01SgPeAv	ευχαριστώ
την	AtDfFeSgAc	ο
κυρία	NoCmFeSgAc	κυρία
Schroedter	RgFwOr	Schroedter
για	AsPpSp	για
το	AtDfNeSgAc	ο
έργο	NoCmNeSgAc	έργο
που	PnReNe03SgNm	που
επιτέλεσε	VbMnIdPa03SgPeAv	επιτελώ
επί	AsPpSp	επί
του	AtDfNeSgGe	ο
θέματος	NoCmNeSgGe	θέμα
και	CjCo	και
να	PtSj	να
εξηγήσω	VbMnId01SgPeAv	εξηγώ
στους	AsPpPaMaPlAc	στου
συναδέλφους	NoCmMaPlAc	συνάδελφος
ότι	CjSb	ότι
μιλώ	VbMnIdPr01SgIpAv	μιλάω
εκ	AsPpSp	εκ
μέρους	NoCmNeSgGe	μέρος
της	AtDfFeSgGe	ο
συναδέλφου	NoCmMaSgGe	συνάδελφος
μου	PnPoMa01SgGe	μου
,	COMMA	,
της	AtDfFeSgGe	ο
κυρίας	NoCmFeSgGe	κυρία
Flautre	RgFwOr	Flautre
,	COMMA	,
η	AtDfFeSgNm	ο
οποία	PnReFe03SgNm	οποίος
παρακολούθησε	VbMnIdPa03SgPeAv	παρακολουθώ
το	AtDfNeSgAc	ο
θέμα	NoCmNeSgAc	θέμα
εκ	AsPpSp	εκ
μέρους	NoCmNeSgGe	μέρος
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
Απασχόλησης	NoCmFeSgGe	απασχόληση
και	CjCo	και
Κοινωνικών	AjBaFePlGe	κοινωνικός
Υποθέσεων	NoCmFePlGe	υπόθεση
,	COMMA	,
αλλά	CjCo	αλλά
η	AtDfFeSgNm	ο
οποία	PnReFe03SgNm	οποίος
δυστυχώς	AdBa	δυστυχώς
είναι	VbMnIdPr03SgIpPv	είμαι
άρρωστη	AjBaFeSgNm	άρρωστος
.	SENT	.

<P>	RgFwOr	<unknown>
Θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
να	PtSj	να
επιστήσω	VbMnId01SgPeAv	εφιστώ
την	AtDfFeSgAc	ο
προσοχή	NoCmFeSgAc	προσοχή
των	AtDfMaPlGe	ο
ακροατών	NoCmMaPlGe	ακροατής
στις	AsPpPaFePlAc	στου
τροπολογίες	NoCmFePlAc	τροπολογία
αριθ	RgFwTr	αριθ
.	SENT	.

1	DIG	1
και	CjCo	και
2	DIG	2
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
συμφωνήθηκαν	VbMnIdPa03PlPePv	συμφωνώ
από	AsPpSp	από
την	AtDfFeSgAc	ο
Επιτροπή	NoCmFeSgAc	επιτροπή
Απασχόλησης	NoCmFeSgGe	απασχόληση
και	CjCo	και
Κοινωνικών	AjBaFePlGe	κοινωνικός
Υποθέσεων	NoCmFePlGe	υπόθεση
,	COMMA	,
αλλά	CjCo	αλλά
ωστόσο	CjCo	ωστόσο
δεν	PtNg	δεν
έγιναν	VbMnIdPa03PlPePv	γίνομαι
αποδεκτές	AjBaFePlNm	αποδεκτός
από	AsPpSp	από
την	AtDfFeSgAc	ο
Επιτροπή	NoCmFeSgAc	επιτροπή
Περιφερειακής	AjBaFeSgGe	περιφερειακός
Πολιτικής	AjBaFeSgGe	πολιτικός
,	COMMA	,
Μεταφορών	NoCmFePlGe	μεταφορά
και	CjCo	και
Τουρισμού	NoCmMaSgGe	τουρισμός
.	SENT	.

Οι	AtDfMaPlNm	ο
εν	AsPpSp	εν
λόγω	NoCmMaSgDa	λόγω
τροπολογίες	NoCmFePlAc	τροπολογία
ασχολούνται	VbMnIdPr03PlIpPv	ασχολούμαι
με	AsPpSp	με
την	AtDfFeSgAc	ο
κοινωνική	AjBaFeSgAc	κοινωνικός
οικονομία	NoCmFeSgAc	οικονομία
και	CjCo	και
την	AtDfFeSgAc	ο
ανάγκη	NoCmFeSgAc	ανάγκη
να	PtSj	να
παρασχεθεί	VbMnId03SgPePv	παρέχω
κεφάλαιο	NoCmNeSgAc	κεφάλαιο
κοινωνικού	AjBaMaSgGe	κοινωνικός
κινδύνου	NoCmMaSgGe	κίνδυνος
και	CjCo	και
να	PtSj	να
υποστηριχθούν	VbMnId03PlPePv	υποστηρίζω
οικονομικά	AjBaNePlAc	οικονομικός
τοπικά	AjBaNePlNm	τοπικός
σχέδια	NoCmNePlNm	σχέδιο
για	AsPpSp	για
την	AtDfFeSgAc	ο
ανάπτυξη	NoCmFeSgAc	ανάπτυξη
των	AtDfFePlGe	ο
ευκαιριών	NoCmFePlGe	ευκαιρία
απασχόλησης	NoCmFeSgGe	απασχόληση
και	CjCo	και
για	AsPpSp	για
την	AtDfFeSgAc	ο
ενίσχυση	NoCmFeSgAc	ενίσχυση
της	AtDfFeSgGe	ο
κοινωνικής	AjBaFeSgGe	κοινωνικός
συνοχής	NoCmFeSgGe	συνοχή
.	SENT	.

<P>	RgFwOr	<unknown>
Στο	AsPpPaNeSgAc	στου
παρελθόν	NoCmNeSgAc	παρελθόν
,	COMMA	,
αυτό	PnDmNe03SgNm	αυτός
το	AtDfNeSgNm	ο
Κοινοβούλιο	NoCmNeSgNm	κοινοβούλιο
αντιμετώπισε	VbMnIdPa03SgPeAv	αντιμετωπίζω
την	AtDfFeSgAc	ο
κοινωνική	AjBaFeSgAc	κοινωνικός
οικονομία	NoCmFeSgAc	οικονομία
ως	AdBa	ως
σημαντικό	AjBaNeSgNm	σημαντικός
ενδεχόμενο	NoCmNeSgAc	ενδεχόμενο
παράγοντα	NoCmMaSgAc	παράγοντας
απασχόλησης	NoCmFeSgGe	απασχόληση
.	SENT	.

Οι	AtDfFePlNm	ο
συγκεκριμένες	AjBaFePlNm	συγκεκριμένος
τροπολογίες	NoCmFePlNm	τροπολογία
συνάδουν	VbMnIdPr03PlIpAv	συνάδω
επίσης	AdBa	επίσης
με	AsPpSp	με
την	AtDfFeSgAc	ο
άποψη	NoCmFeSgAc	άποψη
αυτού	PnDmNe03SgGe	αυτός
του	AtDfNeSgGe	ο
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
,	COMMA	,
ότι	CjSb	ότι
ο	AtDfMaSgNm	ο
κοινωνικός	AjBaMaSgNm	κοινωνικός
αποκλεισμός	NoCmMaSgNm	αποκλεισμός
είναι	VbMnIdPr03SgIpPv	είμαι
ένα	AtIdNeSgNm	ένας
σοβαρό	AjBaNeSgNm	σοβαρός
θέμα	NoCmNeSgNm	θέμα
που	PnReNe03SgNm	που
χρήζει	VbMnIdPr03SgIpAv	χρήζω
εποικοδομητικής	AjBaFeSgGe	εποικοδομητικός
δράσης	NoCmFeSgGe	δράση
.	SENT	.

Ελπίζουμε	VbMnIdPr01PlIpAv	ελπίζω
εκείνοι	PnDmMa03PlNm	εκείνος
που	PnReMa03PlNm	που
σκέπτονται	VbMnIdPr03PlIpPv	σκέπτομαι
να	PtSj	να
απορρίψουν	VbMnId03PlPeAv	απορρίπτω
αυτές	PnDmFe03PlAc	αυτός
τις	AtDfFePlAc	ο
τροπολογίες	NoCmFePlAc	τροπολογία
να	PtSj	να
έχουν	VbMnIdPr03PlIpAv	έχω
να	PtSj	να
παρουσιάσουν	VbMnId03PlPeAv	παρουσιάζω
πολύ	AdBa	πολύ
ισχυρά	AjBaNePlAc	ισχυρός
επιχειρήματα	NoCmNePlAc	επιχείρημα
τόσο	AdBa	τόσο
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
όσο	AdBa	όσο
και	CjCo	και
στους	AsPpPaMaPlAc	στου
πολίτες	NoCmMaPlAc	πολίτης
τους	PnPoMa03PlGe	μου
που	PnReMa03PlNm	που
αναζητούν	VbMnIdPr03PlIpAv	αναζητώ
απασχόληση	NoCmFeSgAc	απασχόληση
.	SENT	.

<P>	RgFwOr	<unknown>
Στην	AsPpPaFeSgAc	στου
έκθεσή	NoCmFeSgAc	έκθεση
της	PnPoFe03SgGe	μου
,	COMMA	,
η	AtDfFeSgNm	ο
κυρία	NoCmFeSgNm	κυρία
Flautre	RgFwOr	Flautre
επέστησε	VbMnIdPa03SgPeAv	εφιστώ
επίσης	AdBa	επίσης
την	AtDfFeSgAc	ο
προσοχή	NoCmFeSgAc	προσοχή
σε	AsPpSp	σε
έναν	AtIdMaSgAc	ένας
τομέα	NoCmMaSgAc	τομεύς
όπου	AdBa	όπου
ο	AtDfMaSgNm	ο
συντονισμός	NoCmMaSgNm	συντονισμός
απουσιάζει	VbMnIdPr03SgIpAv	απουσιάζω
έντονα	AdBa	έντονα
,	COMMA	,
αλλά	CjCo	αλλά
ωστόσο	CjCo	ωστόσο
είναι	VbMnIdPr03SgIpPv	είμαι
επειγόντως	AdBa	επειγόντως
απαραίτητος	AjBaMaSgNm	απαραίτητος
.	SENT	.

Οι	AtDfFePlNm	ο
προτάσεις	NoCmFePlNm	πρόταση
της	AtDfFeSgGe	ο
Επιτροπής	NoCmFeSgGe	επιτροπή
αναφέρονται	VbMnIdPr03PlIpPv	αναφέρω
στους	AsPpPaMaPlAc	στου
τέσσερεις	NmCdMaPlAcAj	τέσσερεις
πυλώνες	NoCmMaPlAc	πυλώνας
της	AtDfFeSgGe	ο
στρατηγικής	NoCmFeSgGe	στρατηγική
για	AsPpSp	για
την	AtDfFeSgAc	ο
απασχόληση	NoCmFeSgAc	απασχόληση
και	CjCo	και
στους	AsPpPaMaPlAc	στου
πέντε	NmCdMaPlNmAj	πέντε
τομείς	NoCmMaPlAc	τομεύς
δράσης	NoCmFeSgGe	δράση
του	AtDfNeSgGe	ο
Ευρωπαϊκού	AjBaNeSgGe	ευρωπαϊκός
Κοινωνικού	AjBaNeSgGe	κοινωνικός
Ταμείου	NoCmNeSgGe	ταμείο
.	SENT	.

Εντούτοις	AdBa	εντούτοις
,	COMMA	,
η	AtDfFeSgNm	ο
έλλειψη	NoCmFeSgNm	έλλειψη
συγκεκριμένων	AjBaFePlGe	συγκεκριμένος
κατευθυντήριων	AjBaFePlGe	κατευθυντήριος
γραμμών	NoCmFePlGe	γραμμή
εδώ	AdBa	εδώ
είναι	VbMnIdPr03SgIpPv	είμαι
ιδιαίτερα	AdBa	ιδιαίτερα
λυπηρό	AjBaNeSgNm	λυπηρός
γεγονός	NoCmNeSgNm	γεγονός
,	COMMA	,
καθώς	AdBa	καθώς
η	AtDfFeSgNm	ο
ιδέα	NoCmFeSgNm	ιδέα
σύνδεσης	NoCmFeSgGe	σύνδεση
των	AtDfFePlGe	ο
παρεμβάσεων	NoCmFePlGe	παρέμβαση
του	AtDfNeSgGe	ο
Κοινωνικού	AjBaNeSgGe	κοινωνικός
Ταμείου	NoCmNeSgGe	ταμείο
με	AsPpSp	με
τη	AtDfFeSgAc	ο
στρατηγική	NoCmFeSgAc	στρατηγική
για	AsPpSp	για
την	AtDfFeSgAc	ο
απασχόληση	NoCmFeSgAc	απασχόληση
θα	PtFu	θα
υλοποιηθεί	VbMnId03SgPePv	υλοποιώ
για	AsPpSp	για
πρώτη	NmOdFeSgAcAj	πρώτος
φορά	NoCmFeSgAc	φορά
κατά	AsPpSp	κατά
τη	AtDfFeSgAc	ο
περίοδο	NoCmFeSgAc	περίοδος
προγραμματισμού	NoCmMaSgGe	προγραμματισμός
2000-2006	DIG	2000-2006
.	SENT	.

Θα	PtFu	θα
μπορούσε	VbMnIdPa03SgIpAv	μπορώ
να	PtSj	να
λεχθεί	VbMnId03SgPePv	λέγω
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
παράλειψη	NoCmFeSgNm	παράλειψη
δίδει	VbMnIdPr03SgIpAv	δίδω
την	AtDfFeSgAc	ο
εντύπωση	NoCmFeSgAc	εντύπωση
ότι	CjSb	ότι
ούτε	CjCo	ούτε
και	CjCo	και
η	AtDfFeSgNm	ο
Επιτροπή	NoCmFeSgNm	επιτροπή
γνωρίζει	VbMnIdPr03SgIpAv	γνωρίζω
πώς	AdBa	πώς
να	PtSj	να
εξασφαλίσει	VbMnId03SgPeAv	εξασφαλίζω
τον	AtDfMaSgAc	ο
μέγιστο	AjSuNeSgAc	μεγάλος
δυνατό	AjBaMaSgAc	δυνατός
συντονισμό	NoCmMaSgAc	συντονισμός
μεταξύ	AdBa	μεταξύ
των	AtDfFePlGe	ο
παρεμβάσεων	NoCmFePlGe	παρέμβαση
του	AtDfNeSgGe	ο
Ευρωπαϊκού	AjBaNeSgGe	ευρωπαϊκός
Κοινωνικού	AjBaNeSgGe	κοινωνικός
Ταμείου	NoCmNeSgGe	ταμείο
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
θα	PtFu	θα
αναθεωρηθούν	VbMnId03PlPePv	αναθεωρώ
μετά	AdBa	μετά
από	AsPpSp	από
τριάμιση	NoCmFeSgAc	τριάμιση
χρόνια	NoCmNePlAc	χρόνος
,	COMMA	,
και	CjCo	και
των	AtDfNePlGe	ο
ετήσιων	AjBaNePlGe	ετήσιος
εθνικών	AjBaNePlGe	εθνικός
σχεδίων	NoCmNePlGe	σχέδιο
για	AsPpSp	για
την	AtDfFeSgAc	ο
απασχόληση	NoCmFeSgAc	απασχόληση
που	PnReFe03SgAc	που
καταρτίζουν	VbMnIdPr03PlIpAv	καταρτίζω
τα	AtDfNePlAc	ο
κράτη	AjBaNePlAc	κράτος
μέλη	NoCmNePlAc	μέλος
.	SENT	.

Ελπίζουμε	VbMnIdPr01PlIpAv	ελπίζω
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
Επιτροπή	NoCmFeSgNm	επιτροπή
θα	PtFu	θα
μπορέσει	VbMnId03SgPeAv	μπορώ
να	PtSj	να
μας	PnPeMa01PlGeWe	εγώ
διαβεβαιώσει	VbMnId03SgPeAv	διαβεβαιώνω
ότι	CjSb	ότι
επρόκειτο	VbIsIdPa03SgIpPv	πρόκειται
για	AsPpSp	για
παράλειψη	NoCmFeSgAc	παράλειψη
,	COMMA	,
η	AtDfFeSgNm	ο
οποία	PnReFe03SgNm	οποίος
αντιμετωπίζεται	VbMnIdPr03SgIpPv	αντιμετωπίζω
τώρα	AdBa	τώρα
εποικοδομητικά	AjBaNePlAc	εποικοδομητικός
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=60	DIG	ID=60
NAME="Redondo	RgFwOr	<unknown>
Jimιnez">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
κύριε	NoCmMaSgVo	κύριος
Επίτροπε	VbMnIdPa03SgPeAv	Επίτροπε
,	COMMA	,
κυρίες	NoCmFePlAc	κυρία
και	CjCo	και
κύριοι	NoCmMaPlVo	κύριος
,	COMMA	,
η	AtDfFeSgNm	ο
πρόταση	NoCmFeSgNm	πρόταση
που	PnReFe03SgAc	που
υπέβαλε	VbMnIdPa03SgPeAv	υποβάλλω
η	AtDfFeSgNm	ο
Επιτροπή	NoCmFeSgNm	επιτροπή
,	COMMA	,
κατά	AsPpSp	κατά
την	AtDfFeSgAc	ο
άσκηση	NoCmFeSgAc	άσκηση
της	AtDfFeSgGe	ο
εντολής	NoCmFeSgGe	εντολή
που	PnReFe03SgNm	που
της	PnPeFe03SgGeWe	εγώ
έχει	VbMnIdPr03SgIpAv	έχω
ανατεθεί	VbMnNfPePv	αναθέτω
,	COMMA	,
είναι	VbMnIdPr03SgIpPv	είμαι
ένα	AtIdNeSgNm	ένας
λογικό	AjBaNeSgNm	λογικός
σημείο	NoCmNeSgNm	σημείο
εκκίνησης	NoCmFeSgGe	εκκίνηση
για	AsPpSp	για
την	AtDfFeSgAc	ο
Επιτροπή	NoCmFeSgAc	επιτροπή
Γεωργίας	NoCmFeSgGe	Γεωργία
και	CjCo	και
Ανάπτυξης	NoCmFeSgGe	ανάπτυξη
της	AtDfFeSgGe	ο
Υπαίθρου	NoCmFeSgGe	ύπαιθρος
.	SENT	.

<P>	RgFwOr	<unknown>
Όμως	AdBa	όμως
,	COMMA	,
εγώ	VbMnIdPr01SgIpAv	εγώ
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
να	PtSj	να
τονίσω	VbMnId01SgPeAv	τονίζω
εδώ	AdBa	εδώ
ότι	CjSb	ότι
αυτό	PnDmNe03SgNm	αυτός
το	AtDfNeSgNm	ο
σημείο	NoCmNeSgNm	σημείο
εκκίνησης	NoCmFeSgGe	εκκίνηση
μάς	PnPeMa01PlGeWe	εγώ
υποδεικνύει	VbMnIdPr03SgIpAv	υποδείχνω
τις	AtDfFePlAc	ο
προκλήσεις	NoCmFePlAc	πρόκληση
με	AsPpSp	με
τις	AtDfFePlAc	ο
οποίες	PnReFe03PlAc	οποίος
βρισκόμαστε	VbMnIdPr01PlIpPv	βρίσκω
αντιμέτωποι	AjBaMaPlNm	αντιμέτωπος
:	COLON	:
τη	AtDfFeSgAc	ο
διατήρηση	NoCmFeSgAc	διατήρηση
του	AtDfMaSgGe	ο
πληθυσμού	NoCmMaSgGe	πληθυσμός
στις	AsPpPaFePlAc	στου
αγροτικές	AjBaFePlAc	αγροτικός
περιοχές	NoCmFePlAc	περιοχή
,	COMMA	,
λαμβάνοντας	VbMnPpIpAv	λαμβάνω
υπόψη	AdBa	υπόψη
τις	AtDfFePlAc	ο
αλλαγές	NoCmFePlAc	αλλαγή
που	PnReFe03PlNm	που
σημειώνονται	VbMnIdPr03PlIpPv	σημειώνω
σε	AsPpSp	σε
όλα	AjBaNePlAc	όλος
τα	AtDfNePlAc	ο
είδη	NoCmNePlAc	είδος
των	AtDfFePlGe	ο
οικονομικών	AjBaFePlGe	οικονομικός
δραστηριοτήτων	NoCmFePlGe	δραστηριότητα
,	COMMA	,
λόγω	AsPpSp	λόγω
της	AtDfFeSgGe	ο
επιτεινόμενης	AjBaFeSgGe	επιτεινόμενος
απώλειας	NoCmFeSgGe	απώλεια
ειδικού	AjBaNeSgGe	ειδικός
βάρους	NoCmNeSgGe	βάρος
του	AtDfMaSgGe	ο
αγροτικού	AjBaMaSgGe	αγροτικός
τομέα	NoCmMaSgGe	τομεύς
μεταξύ	AdBa	μεταξύ
των	AtDfFePlGe	ο
πηγών	NoCmFePlGe	πηγή
εισοδήματος	NoCmNeSgGe	εισόδημα
της	AtDfFeSgGe	ο
αγροτικής	AjBaFeSgGe	αγροτικός
κοινωνίας	NoCmFeSgGe	κοινωνία
.	SENT	.

Το	AtDfNeSgNm	ο
γεγονός	NoCmNeSgNm	γεγονός
αυτό	PnDmNe03SgNm	αυτός
,	COMMA	,
σε	AsPpSp	σε
συνδυασμό	NoCmMaSgAc	συνδυασμός
με	AsPpSp	με
τις	AtDfFePlAc	ο
ελλείψεις	NoCmFePlAc	έλλειψη
στα	AsPpPaNePlAc	στου
δίκτυα	NoCmNePlAc	δίκτυο
υποδομών	NoCmFePlGe	υποδομή
και	CjCo	και
υπηρεσιών	NoCmFePlGe	υπηρεσία
καθώς	AdBa	καθώς
και	CjCo	και
με	AsPpSp	με
την	AtDfFeSgAc	ο
περιορισμένη	VbMnPpSgFePePvNm	περιορίζω
,	COMMA	,
κατά	AsPpSp	κατά
κύριο	AjBaMaSgAc	κύριος
λόγο	NoCmMaSgAc	λόγος
εποχιακή	AjBaFeSgAc	εποχιακός
και	CjCo	και
ελάχιστα	AdSu	λίγο
διαφοροποιημένη	VbMnPpSgFePePvAc	διαφοροποιώ
,	COMMA	,
προσφορά	NoCmFeSgAc	προσφορά
εργασίας	NoCmFeSgGe	εργασία
εντείνουν	VbMnIdPr03PlIpAv	εντείνω
την	AtDfFeSgAc	ο
έξοδο	NoCmFeSgAc	έξοδος
του	AtDfMaSgGe	ο
πληθυσμού	NoCmMaSgGe	πληθυσμός
από	AsPpSp	από
τις	AtDfFePlAc	ο
αγροτικές	AjBaFePlAc	αγροτικός
περιοχές	NoCmFePlAc	περιοχή
.	SENT	.

Οι	AtDfFePlNm	ο
επιπτώσεις	NoCmFePlNm	επίπτωση
δεν	PtNg	δεν
αφήνουν	VbMnIdPr03PlIpAv	αφήνω
περιθώρια	NoCmNePlAc	περιθώριο
για	AsPpSp	για
ελπίδες	NoCmFePlAc	ελπίδα
.	SENT	.

Οι	AtDfMaPlNm	ο
νέοι	AjBaMaPlNm	νέος
είναι	VbMnIdPr03PlIpPv	είμαι
αυτοί	PnDmMa03PlNm	αυτός
που	PnReMa03PlNm	που
εξαφανίζονται	VbMnIdPr03PlIpPv	εξαφανίζω
,	COMMA	,
αυτοί	PnDmMa03PlNm	αυτός
που	PnReMa03PlNm	που
εκπαιδεύονται	VbMnIdPr03PlIpPv	εκπαιδεύω
και	CjCo	και
βρίσκουν	VbMnIdPr03PlIpAv	βρίσκω
εργασία	NoCmFeSgAc	εργασία
μακριά	AdBa	μακριά
από	AsPpSp	από
τις	AtDfFePlAc	ο
αγροτικές	AjBaFePlAc	αγροτικός
περιοχές	NoCmFePlAc	περιοχή
,	COMMA	,
γεγονός	NoCmNeSgNm	γεγονός
το	AtDfNeSgNm	ο
οποίο	PnReNe03SgNm	οποίος
έχει	VbMnIdPr03SgIpAv	έχω
δυσμενείς	AjBaFePlAc	δυσμενής
συνέπειες	NoCmFePlAc	συνέπεια
στις	AsPpPaFePlAc	στου
περιοχές	NoCmFePlAc	περιοχή
αυτές	PnDmFe03PlAc	αυτός
.	SENT	.

<P>	RgFwOr	<unknown>
Αυτή	PnDmFe03SgNm	αυτός
η	AtDfFeSgNm	ο
απουσία	NoCmFeSgNm	απουσία
υποδομών	NoCmFePlGe	υποδομή
αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
επίσης	AdBa	επίσης
ανασταλτικό	AjBaMaSgAc	ανασταλτικός
παράγοντα	NoCmMaSgAc	παράγοντας
για	AsPpSp	για
την	AtDfFeSgAc	ο
εγκατάσταση	NoCmFeSgAc	εγκατάσταση
επιχειρήσεων	NoCmFePlGe	επιχείρηση
και	CjCo	και
τη	AtDfFeSgAc	ο
δημιουργία	NoCmFeSgAc	δημιουργία
νέων	AjBaFePlGe	νέος
θέσεων	NoCmFePlGe	θέση
εργασίας	NoCmFeSgGe	εργασία
.	SENT	.

Πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
ληφθεί	VbMnId03SgPePv	λαμβάνω
υπόψη	AdBa	υπόψη
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
